0.00000, -196047.06250
0.00700, -196141.17188
0.01400, -196235.29688
0.02100, -196329.40625
0.02800, -196423.53125
0.03500, -196517.65625
0.04200, -196611.76563
0.04900, -196705.87500
0.05600, -196799.98438
0.06300, -196894.04688
0.07000, -196988.10938
0.07700, -197082.15625
0.08400, -197176.17188
0.09100, -197270.17188
0.09800, -197364.14063
0.10500, -197458.01563
0.11200, -197551.85938
0.11900, -197645.64063
0.12600, -197739.26563
0.13300, -197832.81250
0.14000, -197926.28125
0.14700, -198019.59375
0.15400, -198112.81250
0.16100, -198205.68750
0.16800, -198298.28125
0.17500, -198390.68750
0.18200, -198482.96875
0.18900, -198574.87500
0.19600, -198666.39063
0.20300, -198757.59375
0.21000, -198848.34375
0.21700, -198938.62500
0.22400, -199028.37500
0.23100, -199117.56250
0.23800, -199206.34375
0.24500, -199294.62500
0.25200, -199382.06250
0.25900, -199468.65625
0.26600, -199554.56250
0.27300, -199639.92188
0.28000, -199724.28125
0.28700, -199807.46875
0.29400, -199889.82813
0.30100, -199971.45313
0.30800, -200051.87500
0.31500, -200131.21875
0.32200, -200209.56250
0.32900, -200286.64063
0.33600, -200362.56250
0.34300, -200437.50000
0.35000, -200511.17188
0.35700, -200583.65625
0.36400, -200654.56250
0.37100, -200723.95313
0.37800, -200792.64063
0.38500, -200860.09375
0.39200, -200926.18750
0.39900, -200991.34375
0.40600, -201055.43750
0.41300, -201118.78125
0.42000, -201181.23438
0.42700, -201242.90625
0.43400, -201304.06250
0.44100, -201363.93750
0.44800, -201422.75000
0.45500, -201480.71875
0.46200, -201538.03125
0.46900, -201594.79688
0.47600, -201651.03125
0.48300, -201706.67188
0.49000, -201761.45313
0.49700, -201815.79688
0.50400, -201869.15625
0.51100, -201921.67188
0.51800, -201973.53125
0.52500, -202024.57813
0.53200, -202074.03125
0.53900, -202122.28125
0.54600, -202169.59375
0.55300, -202214.87500
0.56000, -202257.46875
0.56700, -202297.84375
0.57400, -202336.37500
0.58100, -202370.43750
0.58800, -202399.15625
0.59500, -202423.15625
0.60200, -202440.50000
0.60900, -202450.37500
0.61600, -202452.12500
0.62300, -202441.50000
0.63000, -202417.06250
0.63700, -202375.90625
0.64400, -202311.62500
0.65100, -202218.18750
0.65800, -202087.40625
0.66500, -201906.37500
0.67200, -201657.06250
0.67900, -201314.31250
0.68600, -200838.93750
0.69300, -200168.37500
0.70000, -199196.09375
0.70700, -197757.68750
0.71400, -195684.71875
0.72100, -193027.65625
0.72800, -190296.53125
0.73500, -188244.71875
0.74200, -187259.37500
0.74900, -187165.25000
0.75600, -187524.62500
0.76300, -187914.68750
0.77000, -188103.12500
0.77700, -188102.50000
0.78400, -188040.00000
0.79100, -188002.06250
0.79800, -188000.93750
0.80500, -188013.37500
0.81200, -188015.50000
0.81900, -187996.46875
0.82600, -187964.37500
0.83300, -187933.06250
0.84000, -187908.00000
0.84700, -187886.15625
0.85400, -187862.37500
0.86100, -187835.62500
0.86800, -187802.93750
0.87500, -187765.21875
0.88200, -187727.43750
0.88900, -187689.00000
0.89600, -187648.00000
0.90300, -187604.71875
0.91000, -187557.12500
0.91700, -187505.06250
0.92400, -187450.00000
0.93100, -187393.37500
0.93800, -187337.06250
0.94500, -187280.53125
0.95200, -187223.34375
0.95900, -187166.62500
0.96600, -187111.00000
0.97300, -187056.93750
0.98000, -187006.62500
0.98700, -186959.65625
0.99400, -186915.46875
1.00100, -186876.96875
1.00800, -186842.40625
1.01500, -186812.34375
1.02200, -186788.00000
1.02900, -186768.78125
1.03600, -186756.18750
1.04300, -186749.09375
1.05000, -186748.75000
1.05700, -186756.50000
1.06400, -186770.09375
1.07100, -186788.34375
1.07800, -186811.12500
1.08500, -186839.87500
1.09200, -186873.00000
1.09900, -186909.09375
1.10600, -186948.59375
1.11300, -186989.15625
1.12000, -187034.18750
1.12700, -187084.46875
1.13400, -187136.71875
1.14100, -187191.31250
1.14800, -187246.70313
1.15500, -187302.42188
