0.00000, -195952.93750
0.00700, -195905.89063
0.01400, -195858.82813
0.02100, -195811.75000
0.02800, -195764.70313
0.03500, -195717.62500
0.04200, -195670.56250
0.04900, -195623.48438
0.05600, -195576.39063
0.06300, -195529.28125
0.07000, -195482.14063
0.07700, -195434.98438
0.08400, -195387.79688
0.09100, -195340.56250
0.09800, -195293.28125
0.10500, -195245.87500
0.11200, -195198.37500
0.11900, -195150.71875
0.12600, -195102.92188
0.13300, -195054.98438
0.14000, -195006.89063
0.14700, -194958.59375
0.15400, -194910.10938
0.16100, -194861.34375
0.16800, -194812.21875
0.17500, -194762.64063
0.18200, -194712.56250
0.18900, -194662.03125
0.19600, -194611.00000
0.20300, -194559.53125
0.21000, -194507.62500
0.21700, -194455.14063
0.22400, -194402.00000
0.23100, -194347.93750
0.23800, -194292.84375
0.24500, -194236.59375
0.25200, -194179.25000
0.25900, -194120.98438
0.26600, -194061.95313
0.27300, -194002.21875
0.28000, -193941.64063
0.28700, -193879.96875
0.29400, -193816.70313
0.30100, -193751.59375
0.30800, -193684.42188
0.31500, -193615.53125
0.32200, -193545.42188
0.32900, -193474.65625
0.33600, -193403.53125
0.34300, -193331.95313
0.35000, -193259.37500
0.35700, -193184.81250
0.36400, -193107.76563
0.37100, -193027.96875
0.37800, -192946.10938
0.38500, -192863.54688
0.39200, -192781.56250
0.39900, -192700.96875
0.40600, -192621.62500
0.41300, -192542.37500
0.42000, -192461.65625
0.42700, -192377.89063
0.43400, -192290.76563
0.44100, -192201.39063
0.44800, -192112.18750
0.45500, -192025.46875
0.46200, -191942.37500
0.46900, -191862.46875
0.47600, -191783.78125
0.48300, -191703.12500
0.49000, -191617.42188
0.49700, -191525.25000
0.50400, -191427.96875
0.51100, -191328.93750
0.51800, -191231.53125
0.52500, -191137.26563
0.53200, -191045.21875
0.53900, -190952.00000
0.54600, -190851.78125
0.55300, -190737.68750
0.56000, -190604.50000
0.56700, -190452.00000
0.57400, -190283.93750
0.58100, -190104.65625
0.58800, -189915.84375
0.59500, -189715.03125
0.60200, -189493.78125
0.60900, -189235.00000
0.61600, -188911.81250
0.62300, -188493.43750
0.63000, -187952.46875
0.63700, -187266.25000
0.64400, -186410.68750
0.65100, -185348.68750
0.65800, -184011.93750
0.66500, -182269.40625
0.67200, -179870.59375
0.67900, -176370.12500
0.68600, -171042.34375
0.69300, -162810.25000
0.70000, -150262.56250
0.70700, -131980.25000
0.71400, -107516.78125
0.72100, -78913.18750
0.72800, -51077.43750
0.73500, -29195.18750
0.74200, -15288.37500
0.74900, -7801.31250
0.75600, -3970.06250
0.76300, -1867.62500
0.77000, -383.68750
0.77700, 1587.62500
0.78400, 4831.68750
0.79100, 8833.31250
0.79800, 11991.25000
0.80500, 13267.18750
0.81200, 13303.00000
0.81900, 13340.75000
0.82600, 13365.18750
0.83300, 12630.00000
0.84000, 12021.87500
0.84700, 13909.50000
0.85400, 18856.12500
0.86100, 23904.93750
0.86800, 25491.31250
0.87500, 23971.75000
0.88200, 23233.31250
0.88900, 24120.06250
0.89600, 22509.25000
0.90300, 18449.50000
0.91000, 20042.87500
0.91700, 31975.15625
0.92400, 46063.84375
0.93100, 49686.59375
0.93800, 43325.46875
0.94500, 40801.09375
0.95200, 44874.37500
0.95900, 41433.09375
0.96600, 30340.37500
0.97300, 30496.87500
0.98000, 49287.00000
0.98700, 69732.93750
0.99400, 70613.93750
1.00100, 56086.53125
1.00800, 55068.71875
1.01500, 71519.62500
1.02200, 66785.78125
1.02900, 36166.62500
1.03600, 29688.93750
1.04300, 79577.06250
1.05000, 161109.75000
1.05700, 217473.34375
1.06400, 216768.06250
1.07100, 196872.71875
1.07800, 208004.81250
1.08500, 168265.81250
1.09200, 39981.21875
1.09900, 28655.75000
1.10600, 246473.09375
1.11300, 519073.03125
1.12000, 612398.37500
1.12700, 506316.40625
1.13400, 447522.68750
1.14100, 532773.93750
1.14800, 461004.34375
1.15500, 292038.31250
1.16200, 276835.68750
1.16900, 459509.03125
1.17600, 710300.00000
1.18300, 852044.75000
1.19000, 804853.25000
1.19700, 726989.25000
1.20400, 806530.93750
1.21100, 575453.93750
1.21800, 249649.78125
1.22500, 296682.53125
1.23200, 662568.25000
1.23900, 1074790.62500
1.24600, 1236832.00000
1.25300, 1042363.12500
1.26000, 943519.87500
1.26700, 1369219.75000
1.27400, 1116596.00000
1.28100, 586732.31250
1.28800, 506696.06250
1.29500, 1097425.50000
1.30200, 2369929.25000
1.30900, 4683601.00000
1.31600, 10610754.00000
1.32300, 22051348.00000
1.33000, 31656580.00000
1.33700, 52111212.00000
1.34400, 152348608.00000
1.35100, 655169920.00000
1.35800, 1995558016.00000
1.36500, 5530464768.00000
1.37200, 105905684480.00000
1.37900, 225118093312.00000
1.38600, 1087956254720.00000
1.39300, 29767862583296.00000
1.40000, 400114522783744.00000
1.40700, 400114522783744.00000
1.41400, 400114589892608.00000
1.42100, 400114556338176.00000
1.42800, 400114623447040.00000
1.43500, 400114657001472.00000
1.44200, 400114657001472.00000
1.44900, 400114690555904.00000
1.45600, 400114690555904.00000
1.46300, 400114757664768.00000
1.47000, 400114757664768.00000
1.47700, 400114791219200.00000
1.48400, 400114824773632.00000
1.49100, 400114791219200.00000
1.49800, 400114858328064.00000
1.50500, 400114858328064.00000
1.51200, 400114891882496.00000
1.51900, 400114891882496.00000
1.52600, 400114958991360.00000
1.53300, 400114958991360.00000
1.54000, 400114958991360.00000
1.54700, 400115026100224.00000
1.55400, 400114992545792.00000
1.56100, 400115059654656.00000
1.56800, 400115093209088.00000
1.57500, 400115093209088.00000
1.58200, 400115126763520.00000
1.58900, 400115160317952.00000
1.59600, 400115160317952.00000
1.60300, 400115160317952.00000
1.61000, 400115227426816.00000
1.61700, 400115227426816.00000
1.62400, 400115260981248.00000
